Batch_ID,Plant_City,Production_Line,Machine_ID,Product_Category,SKU,Shift,Supervisor_ID,Batch_Start,Batch_End,Planned_Output_Units,Actual_Output_Units,Good_Units,Rework_Units,Scrap_Units,Scrap_Reason,Downtime_Minutes,Downtime_Reason,Energy_kWh,Water_Liters,Unit_Weight_kg,Material_Input_kg,Output_kg,Yield_pct,QA_Score,QA_Result,Ambient_Temp_C,Humidity_pct,Supplier,Raw_Material_Lot,Maintenance_Flag
BAT-104721,Pune,PN-01,MC-PN-01-4,Dairy,Milk_1L,A,SUP-PU-90,2026-02-12 08:45:00,2026-02-12 09:46:00,1634.0,1246.0,1166.0,37.0,43.0,Underfill,14.0,Planned Cleaning,207.5,7573.0,1.03,1299.86,1239.09,95.32,89.1,Conditional Pass,25.9,48.6,MilkyWay Co-op,DRY-2602-15749,No
BAT-103627,Pune,PN-02,MC-PN-02-6,Beverages,Juice_1L,A,SUP-PU-35,2026-02-12 09:45:00,2026-02-12 10:59:00,2202.0,1876.0,1788.0,42.0,46.0,Contamination Risk,12.0,Changeover,,8591.0,1.05,2040.86,1921.5,94.15,88.6,Conditional Pass,29.6,61.6,TeaLeaf Traders, BEV-2602-79688 ,No
BAT-102605,Chennai,CH-02,MC-CH-02-2,Dairy,Yogurt_150g,A,SUP-CH-88,2026-02-12 10:45:00,2026-02-12 12:28:00,1562.0,1420.0,1346.0,24.0,50.0,Overfill,9.0,Planned Cleaning,505.5,11595.0,0.165,241.22,,93.71,86.8,Conditional Pass,30.2,59.9,MilkyWay Co-op,DRY-2602-20720,No
 BAT-105667 ,Hyderabad,HY-02,MC-HY-02-2,PersonalCare,Soap_100g,A,SUP-HY-46,2026-02-12 11:45:00,2026-02-12 12:38:00,1312.0,1093.0,1053.0,13.0,27.0,Weight Out of Spec,9.0,Mechanical Jam,218.2,3046.0,0.11,124.79,117.26,93.97,90.9,Pass,25.9,44.7,CareChem Solutions,PSC-2602-38031,No
BAT-106036,Bengaluru,BL-01,MC-BL-01-3,Beverages,Juice_1L,A,SUP-BE-27,2026-02-12 15:00:00,2026-02-12 16:30:00,2761.0,2384.0,2258.0,67.0,59.0,Label Misprint,14.0,Planned Cleaning,313.6,8386.0,1.05,2609.68,2441.25,93.55,84.3,Conditional Pass,26.6,46.7,AquaPure Pvt Ltd,BEV-2602-17958,No
BAT-105983,Bengaluru,BL-03,MC-BL-03-4,Snacks,Chips_50g,B,SUP-BE-88,2026-02-12 16:00:00, 2026-02-12 17:09:00 ,3532.0,2375.0,2219.0,52.0,104.0,Underfill,22.0,Mechanical Jam,293.0,2711.0,0.055,140.54,124.91,88.88,79.7,Fail,26.2,69.6,SpiceRoute Foods,SNK-2602-82858,Yes
BAT-102158,HYDERABAD,HY-02,MC-HY-02-1,Snacks,Cookies_200g,B,SUP-HY-12,2026-02-12 21:00:00,2026-02-12 21:40:00,1835.0,1623.0,1557.0,9.0,57.0,Overfill,5.0,Sensor Calibration,205.4,1540.0,0.215,369.8,336.69,91.05,87.9,Conditional Pass,26.5,60.5,SpiceRoute Foods,SNK-2602-76833,No
 BAT-100531 ,Hyderabad,HY-01, MC-HY-01-2 ,Snacks,Cookies_200g,B,SUP-HY-36,2026-02-12 23:00:00,2026-02-12 23:57:00,1823.0,1073.0,1014.0,14.0,45.0,Contamination Risk,24.0,Operator Reset,180.7,3603.0,0.215,246.74,221.02,89.58,80.6,Conditional Pass,31.5,39.0,SpiceRoute Foods,SNK-2602-84262,No
BAT-105723,BENGALURU,BL-02,MC-BL-02-5,Snacks,Cookies_200g,B,SUP-BE-66,2026-02-12 23:30:00,2026-02-13 01:04:00,4324.0,3679.0,3453.0,85.0,141.0,Weight Out of Spec,14.0,Mechanical Jam,,4669.0,0.215,809.48,760.67,93.97,81.4,Conditional Pass,25.1,64.2,CrunchWorks,SNK-2602-90678,No
BAT-103432, Hyderabad ,HY-01,MC-HY-01-1,Beverages,JUICE_1L, B ,SUP-HY-23,2026-02-12 23:30:00,2026-02-13 00:43:00,2283.0,,1871.0,23.0,50.0,Damaged Pack,13.0,Changeover,357.4,7606.0,1.05,2107.43,1988.7,94.37,89.5,Conditional Pass,,59.7,CitrusCo Ingredients,BEV-2602-41792,No
BAT-104180,Pune,PN-02,MC-PN-02-5,HomeCare,Dishwash_500ml,C,SUP-PU-50,2026-02-13 00:45:00,2026-02-13 01:54:00,843.0,480.0,457.0,5.0,18.0,Damaged Pack,30.0,Operator Reset,151.6,3531.0,0.56,273.79,258.72,94.5,80.4,CONDITIONAL PASS,29.4,49.9, ChemBlend Industries ,HMC-2602-65037,No
BAT-103944,Bengaluru,BL-03,MC-BL-03-3,Snacks,Chips_50g,C,SUP-BE-21,2026-02-13 06:15:00,2026-02-13 07:35:00,2940.0,2072.0,1970.0,18.0,84.0,Seal Failure,22.0,Changeover,242.0,5364.0,0.055,,109.34,91.65,80.9,Conditional Pass,27.3,56.0, CrunchWorks ,SNK-2602-33385,NO
BAT-106413,Hyderabad,HY-01,MC-HY-01-5,Beverages,SparklingWater_500ml,A,SUP-HY-77,2026-02-13 09:30:00, 2026-02-13 10:51:00 ,2026.0,2037.0,1978.0,19.0,40.0,Damaged Pack,0.0,No Downtime,543.3,8803.0,0.52,1103.9,1038.44,94.07,95.0,Pass,29.4,41.0,AquaPure Pvt Ltd,BEV-2602-84465,No
BAT-104632,Pune,PN-02,MC-PN-02-4,Dairy,Yogurt_150g,A,SUP-PU-39,2026-02-13 10:45:00,2026-02-13 11:50:00,1066.0,606.0,574.0,7.0,,Seal Failure,27.0,Planned Cleaning,120.4,6567.0,0.165,102.04,95.87,93.95,79.1,Fail,25.9,53.1,FreshFarm Dairies,DRY-2602-78689,Yes
BAT-104306,Hyderabad,HY-02,MC-HY-02-4,Dairy,Yogurt_150g,A,SUP-HY-91,2026-02-13 12:15:00,2026-02-13 13:15:00,1292.0,732.0,683.0,17.0,32.0,Damaged Pack,27.0,Planned Cleaning,158.0,,0.165,123.64,115.5,93.42,78.1,Fail,29.5,50.7,MilkyWay Co-op,DRY-2602-40688,Yes
BAT-104534, Pune ,PN-01,MC-PN-01-1,PERSONALCARE,Shampoo_250ml,A,SUP-PU-30,2026-02-13 12:15:00,2026-02-13 14:35:00,2407.0,2115.0,1977.0,62.0,76.0,Label Misprint,17.0,Planned Cleaning,465.5,6127.0,0.28,616.76,570.92,92.57,81.4,Conditional Pass,31.3,53.4,AromaLabs,PSC-2602-35463,No
BAT-102045,Bengaluru,BL-03,MC-BL-03-4,PersonalCare,Soap_100g,A,SUP-BE-15,2026-02-13 14:30:00,2026-02-13 15:39:00,1255.0,1227.0,1184.0,20.0,23.0, Underfill ,0.0,No Downtime,444.1,5041.0,0.11,138.55,,95.59,92.8,Pass,23.6,68.7,AromaLabs,PSC-2602-74918,No
BAT-102111,Bengaluru,BL-01,MC-BL-01-1,Beverages,SparklingWater_500ml,B,SUP-BE-77,2026-02-13 16:00:00,2026-02-13 17:23:00,2130.0,1884.0,1783.0,40.0,61.0,Damaged Pack,12.0,Mechanical Jam,255.9,9334.0,0.52,1016.57,947.96,93.25,86.4,Conditional Pass,26.0,66.8,AquaPure Pvt Ltd,BEV-2602-32863,No
BAT-102635,Chennai,CH-02,MC-CH-02-2,HomeCare,Detergent_1kg,B,SUP-CH-82,2026-02-13 16:00:00,2026-02-13 17:06:00,1062.0,914.0,869.0,19.0,26.0,WEIGHT OUT OF SPEC,8.0,Operator Reset,244.9,3269.0,1.02,961.64,905.76,94.19,86.8,Conditional Pass,32.8,87.4,ChemBlend Industries,HMC-2602-87693,No
BAT-100498,PUNE,PN-02,MC-PN-02-2,HomeCare,Detergent_1kg,B,SUP-PU-77,2026-02-13 17:15:00,2026-02-13 18:27:00,,1275.0,1218.0,27.0,30.0,Label Misprint,0.0,No Downtime,382.4,5677.0,1.02,1329.98,1269.9,95.48,90.1,Pass,32.0,52.8,ChemBlend Industries,HMC-2602-19121,No
BAT-103704,Hyderabad,HY-02,MC-HY-02-3,PersonalCare,Soap_100g,B,SUP-HY-86,2026-02-13 17:30:00,2026-02-13 19:04:00,1359.0,1224.0,1151.0,38.0,35.0,Overfill,12.0,PLANNED CLEANING,309.0,5629.0,,137.23,130.79,95.31,89.1,Conditional Pass,24.9,60.8,HerbalEssence Supply,PSC-2602-50395,No
BAT-101075,Pune,PN-02,MC-PN-02-3,Beverages,RTD_Tea_250ml,B,SUP-PU-31,2026-02-13 17:45:00,2026-02-13 19:14:00,2427.0,2398.0,2326.0,31.0,41.0,Underfill,0.0,No Downtime,476.0,10521.0,0.27,678.65,636.39,93.77,94.5, Pass ,27.6,60.5,TeaLeaf Traders,BEV-2602-90750,No
BAT-104256,Chennai, CH-04 ,MC-CH-04-1, HomeCare ,Dishwash_500ml, B ,SUP-CH-82,2026-02-13 21:15:00,2026-02-13 22:46:00,997.0,741.0,693.0,24.0,24.0, Weight Out of Spec ,24.0,Power Fluctuation,380.5,5246.0,0.56,426.6,401.52,94.12,82.0,Conditional Pass,30.5,71.6,CleanBase Materials,HMC-2602-79905,Yes
BAT-106708,Pune,PN-01,MC-PN-01-1,HomeCare, Dishwash_500ml ,B,SUP-PU-91,2026-02-13 23:30:00,2026-02-14 00:59:00,970.0,693.0,648.0,23.0,22.0,Weight Out of Spec,24.0,Changeover,251.4,3476.0,0.56,390.02,375.76,96.34,84.0,Conditional Pass,23.5,40.1,ChemBlend Industries,HMC-2602-30761,No
BAT-104027,Bengaluru,BL-02,MC-BL-02-6,PersonalCare,Toothpaste_150g,C,SUP-BE-41,2026-02-14 00:15:00,2026-02-14 02:24:00,2878.0,2474.0,,50.0,92.0,Underfill,21.0,Mechanical Jam,503.2,6506.0,0.19,479.56,452.58,94.37,,Conditional Pass,24.8,61.5,HerbalEssence Supply,PSC-2602-38553,Yes
BAT-100562,Bengaluru,BL-01,MC-BL-01-5,Beverages,SparklingWater_500ml,C,SUP-BE-13,2026-02-14 01:00:00,2026-02-14 02:17:00,2341.0,1901.0,1792.0,51.0,58.0,Weight Out of Spec,15.0,Sensor Calibration,421.7,9229.0,0.52,1013.65,958.36,94.55,88.2,Conditional Pass,29.6,,CitrusCo Ingredients,BEV-2602-33070,No
BAT-103488, Bengaluru ,BL-03,MC-BL-03-1,Beverages,SparklingWater_500ml,C,SUP-BE-21,2026-02-14 02:45:00,2026-02-14 04:17:00,1960.0,1758.0,1663.0,48.0,47.0,Overfill,9.0,Mechanical Jam,537.2,6428.0,,952.14,889.72,93.44,89.4,Conditional Pass,26.7,65.5,TeaLeaf Traders,BEV-2602-22443,No
BAT-103746,Hyderabad,HY-02,MC-HY-02-2,SNACKS,Cookies_200g,C,SUP-HY-75, 2026-02-14 03:15:00 ,2026-02-14 04:45:00,4877.0,4704.0,4518.0,29.0,157.0,Contamination Risk,0.0,No Downtime,528.0,4555.0,0.215,1034.67,977.61,94.49,86.7, Conditional Pass ,27.7,52.0,SpiceRoute Foods,SNK-2602-10919,No
BAT-102318,Bengaluru,BL-02,MC-BL-02-5,Beverages,SparklingWater_500ml,C,SUP-BE-81,2026-02-14 04:45:00,2026-02-14 06:42:00,2519.0,2552.0,2449.0,46.0,57.0,Overfill,0.0,No Downtime,698.6,8707.0,,1352.69,1297.4,95.91,,Pass,27.2,48.8,CitrusCo Ingredients,BEV-2602-69744,No
BAT-101038,Pune,PN-01,MC-PN-01-2,Dairy,Yogurt_150g,C,SUP-PU-26,2026-02-14 05:00:00,2026-02-14 06:45:00,2825.0,2522.0,2422.0,21.0,79.0,Underfill,14.0,Planned Cleaning,365.8,11460.0,0.165,420.33,403.1,95.9,88.4,Conditional Pass,29.4,57.0,FreshFarm Dairies,DRY-2602-57248,No
BAT-105306,Hyderabad,HY-02,MC-HY-02-3,DAIRY,Milk_1L, C ,SUP-HY-26,2026-02-14 06:45:00,2026-02-14 07:31:00,979.0,707.0,671.0,13.0,23.0,Overfill,12.0,PLANNED CLEANING,228.5,5539.0,1.03,,704.52,91.39,86.8,Conditional Pass,32.0,46.9,FreshFarm Dairies,DRY-2602-82378,No
BAT-106328,Bengaluru,BL-03,MC-BL-03-6,PersonalCare,Shampoo_250ml, C ,SUP-BE-54,2026-02-14 07:00:00,2026-02-14 08:25:00,1842.0,1693.0,1634.0,11.0,48.0,Contamination Risk,9.0,POWER FLUCTUATION,428.2,4009.0,0.28,495.54,460.6,92.95,87.7,Conditional Pass,29.0,62.9,HerbalEssence Supply,PSC-2602-23651,No
BAT-100400, Hyderabad ,HY-02,MC-HY-02-4,PersonalCare,Toothpaste_150g,A,SUP-HY-63,2026-02-14 09:45:00,2026-02-14 11:37:00,2992.0,2430.0,2313.0,29.0,88.0,Overfill,20.0,Sensor Calibration,618.4,8734.0,0.19,476.09,444.98,93.47,83.7,Conditional Pass,31.1,48.1, AromaLabs ,PSC-2602-63188,Yes
BAT-104150,Chennai,CH-02,MC-CH-02-2,Beverages,SparklingWater_500ml,A,SUP-CH-31,2026-02-14 10:15:00,2026-02-14 11:52:00,2358.0,2291.0,2209.0,40.0,42.0,Seal Failure,,No Downtime,601.5,6504.0,0.52,1237.94,1169.48,94.47,96.4,Pass,33.2,64.4,TeaLeaf Traders,BEV-2602-53020,No
BAT-103402,Bengaluru,BL-02,MC-BL-02-5,PersonalCare,Shampoo_250ml,A,SUP-BE-75,2026-02-14 14:45:00,2026-02-14 16:32:00,1464.0,1347.0,1277.0,37.0,33.0,Contamination Risk,10.0,Operator Reset,613.2,8247.0,0.28,384.24,367.92,95.75,92.0,Pass,24.1,,CareChem Solutions,PSC-2602-60865,No
BAT-106603,Bengaluru,BL-02,MC-BL-02-6,Snacks,CHIPS_50G,B,SUP-BE-99,2026-02-14 16:15:00,2026-02-14 17:58:00,4218.0,2475.0,2255.0,80.0,140.0,Label Misprint,42.0,Mechanical Jam,378.6,4647.0,0.055,145.89,128.43,88.03,74.6,Fail,32.8,,SPICEROUTE FOODS, SNK-2602-34455 ,Yes
BAT-103316,Pune,PN-02,MC-PN-02-5,Dairy,Milk_1L,B,SUP-PU-61,2026-02-14 17:30:00,2026-02-14 18:45:00,2157.0,1256.0,1184.0,22.0,50.0, Damaged Pack ,30.0,Changeover,,6551.0,1.03,,1242.18,91.62,80.3,Conditional Pass,27.1,42.3,MilkyWay Co-op,DRY-2602-92856, No 
BAT-106961,Pune,PN-01,MC-PN-01-2,Dairy,Milk_1L,B,SUP-PU-20,2026-02-14 18:45:00,2026-02-14 19:51:00,1485.0,875.0,809.0,28.0,38.0,Damaged Pack,26.0,Planned Cleaning,160.6,3847.0,1.03,931.08,862.11,92.59,82.1,Conditional Pass,28.0,60.6,MilkyWay Co-op,DRY-2602-80641, No 
BAT-104021,Chennai,CH-04,MC-CH-04-6,PersonalCare,Toothpaste_150g,B,SUP-CH-17,2026-02-14 19:15:00,2026-02-14 21:05:00,2224.0,2176.0,2085.0,45.0,46.0,Overfill,0.0,No Downtime,459.8,7895.0,0.19,429.6,404.7,94.2,95.5,Pass,26.8,75.1,CareChem Solutions,PSC-2602-81258,No
BAT-101004,Pune,PN-02,MC-PN-02-6,Beverages,SparklingWater_500ml,B,SUP-PU-71,2026-02-14 19:30:00,2026-02-14 20:58:00,2201.0,2087.0,1983.0,45.0,,Seal Failure,6.0,Changeover,370.7,7120.0,0.52,1115.46,1054.56,94.54,89.4,Conditional Pass,29.5,55.0,CitrusCo Ingredients,BEV-2602-51380,No
 BAT-103850 ,Pune,PN-02,MC-PN-02-3,HomeCare, Detergent_1kg ,B,SUP-PU-23,2026-02-14 20:30:00,2026-02-14 22:57:00,1860.0,1696.0,1622.0,25.0,49.0,Contamination Risk,13.0,Mechanical Jam,827.4,8037.0,1.02,1735.88,1679.94,96.78,87.4,Conditional Pass,30.0,39.7,ChemBlend Industries,HMC-2602-40640,No
BAT-102249,Hyderabad,HY-02,MC-HY-02-1,Snacks,Cookies_200g,C,SUP-HY-77,2026-02-15 00:00:00,2026-02-15 01:45:00,5581.0,5170.0,4930.0,90.0,150.0,CONTAMINATION RISK,0.0,No Downtime,376.9,7041.0,0.215,1193.23,1079.3,90.45,92.0,Pass,24.2,43.0,SpiceRoute Foods,SNK-2602-47630,No
BAT-105620, Hyderabad ,HY-02,MC-HY-02-3,Beverages,Juice_1L,C,SUP-HY-96,2026-02-15 02:45:00,2026-02-15 04:24:00,3144.0,3111.0,3011.0,46.0,54.0,Overfill,0.0,No Downtime,465.3,5804.0,1.05,3313.05,3209.85,96.89,93.1,Pass,,60.5,TeaLeaf Traders,BEV-2602-45947,No
BAT-100966,Hyderabad,HY-02,MC-HY-02-3,Snacks,Chips_50g,C,SUP-HY-58,2026-02-15 06:45:00,2026-02-15 07:52:00,2459.0,2387.0,2298.0,11.0,78.0,WEIGHT OUT OF SPEC,0.0,No Downtime,273.0,5281.0,0.055,134.94,127.0,94.12,90.6,Pass,28.0,51.2,GoldenGrain Mills,SNK-2602-88315,No
BAT-105704,Chennai,CH-03,MC-CH-03-2,Snacks, Chips_50g ,C,SUP-CH-49,2026-02-15 07:30:00,2026-02-15 09:08:00,2988.0,2597.0,2449.0,59.0,89.0,Contamination Risk,10.0,Operator Reset,403.0,5259.0,0.055,145.83,137.94,94.59,84.6,Conditional Pass,29.3,79.5,GoldenGrain Mills, SNK-2602-72621 ,No
BAT-105936,Bengaluru,BL-01,MC-BL-01-6,HomeCare,DETERGENT_1KG,A,SUP-BE-93,2026-02-15 09:30:00,2026-02-15 11:12:00,1491.0,1327.0,1280.0,9.0,38.0, Damaged Pack ,11.0,Power Fluctuation,481.8,3750.0,1.02,1390.26,1314.78,94.57,85.3,Conditional Pass,26.9,51.5,ChemBlend Industries,HMC-2602-53537,No
BAT-100395,Pune,PN-02,MC-PN-02-2,HomeCare,Detergent_1kg,A,SUP-PU-59,2026-02-15 09:45:00,2026-02-15 11:40:00,1756.0,1608.0,1536.0,35.0,37.0, Seal Failure ,0.0, NO DOWNTIME ,749.7,6700.0,1.02,1679.25,1602.42,95.42,92.6,Pass,28.9,,ChemBlend Industries,HMC-2602-33207,No
BAT-107387,PUNE,PN-01,MC-PN-01-5,Beverages,RTD_Tea_250ml, A ,SUP-PU-97,2026-02-15 10:45:00,2026-02-15 12:41:00,2574.0,2596.0,2465.0,66.0,65.0,Seal Failure,0.0,No Downtime,451.9,7494.0,0.27,711.52,683.37,,92.4,Pass,30.2,45.0,AquaPure Pvt Ltd,BEV-2602-84477,NO
BAT-101048,Chennai,CH-03,MC-CH-03-2,Beverages,RTD_Tea_250ml,A,SUP-CH-26, 2026-02-15 13:15:00 ,2026-02-15 15:08:00,3321.0,2900.0,2793.0,31.0,76.0,Seal Failure,16.0,Operator Reset,505.0,12249.0,0.27,821.18,,92.85,89.3, Conditional Pass ,31.5,60.0,AquaPure Pvt Ltd,BEV-2602-14954,No
BAT-106247,Hyderabad,HY-02,MC-HY-02-4,Beverages,Juice_1L,A,SUP-HY-72,2026-02-15 13:45:00,2026-02-15 14:51:00,1617.0,1606.0,1555.0,25.0,26.0,Contamination Risk,0.0,No Downtime,410.7,7768.0,1.05,1751.65,1659.0,94.71,96.1,Pass,,47.9,CitrusCo Ingredients,BEV-2602-20807,No
BAT-100274,Pune,PN-02,MC-PN-02-6,HOMECARE,Detergent_1kg,A,SUP-PU-90,2026-02-15 14:45:00,2026-02-15 16:15:00,1545.0,1278.0,1210.0,32.0,36.0,Label Misprint,13.0,Power Fluctuation,353.5,,1.02,1317.69,1266.84,96.14,87.0,Conditional Pass,28.8,43.5,ChemBlend Industries,HMC-2602-87489,No
BAT-107313,Chennai,CH-04,MC-CH-04-3,PersonalCare,Soap_100g,A,SUP-CH-74,2026-02-15 14:45:00,2026-02-15 15:38:00,1135.0,908.0,860.0,18.0,30.0,OVERFILL,10.0,Changeover,265.4,3283.0,0.11,104.0,96.58,92.87,88.1,Conditional Pass,29.0,76.5,CareChem Solutions,PSC-2602-62680,No
 BAT-100493 ,Hyderabad,HY-01,MC-HY-01-5,Snacks,Cookies_200g,A,SUP-HY-59,2026-02-15 15:15:00,2026-02-15 16:36:00,4207.0,3841.0,3628.0,107.0,106.0, Label Misprint ,0.0, No Downtime ,508.3,3591.0,0.215,852.18,,94.23,90.4,Pass,,58.6,GoldenGrain Mills,SNK-2602-44452,No
BAT-100111,Hyderabad, HY-02 ,MC-HY-02-1,PersonalCare,Shampoo_250ml,A,SUP-HY-88,2026-02-15 15:15:00,2026-02-15 16:21:00,891.0,825.0,787.0,19.0,19.0,Damaged Pack,0.0,NO DOWNTIME,345.2,5470.0,0.28,241.84,225.68,93.32,94.2,Pass,30.5,39.9,AromaLabs,PSC-2602-83183,No
BAT-104725,Pune,PN-01,MC-PN-01-5,Snacks,Chips_50g,B,SUP-PU-28,2026-02-15 17:45:00,2026-02-15 18:50:00,3286.0,3118.0,2934.0,81.0,103.0,Seal Failure,0.0, No Downtime ,274.5,3297.0,0.055,175.28,165.82,94.6,91.2,Pass,27.6,,SpiceRoute Foods,SNK-2602-45174,No
BAT-104881,CHENNAI,CH-03,MC-CH-03-6,Snacks,Chips_50g,B, SUP-CH-90 ,2026-02-15 17:45:00,2026-02-15 19:05:00,3186.0,2137.0,1990.0,49.0,98.0,Contamination Risk,25.0, Operator Reset ,180.6,,0.055,121.78,112.14,92.08,78.0,Fail,30.4,70.4,GoldenGrain Mills,SNK-2602-26379,Yes
BAT-100598,Hyderabad,HY-02,MC-HY-02-6,HomeCare,Detergent_1kg,B, SUP-HY-40 ,2026-02-15 20:15:00,2026-02-15 21:56:00,1217.0,1220.0,1190.0,7.0,23.0,Label Misprint,0.0,No Downtime,479.7,7086.0,1.02,1254.85,1220.94,97.3,92.7,Pass,29.0,56.1,CleanBase Materials,HMC-2602-71905,No
BAT-103826, Chennai ,CH-02,MC-CH-02-5,HomeCare,DETERGENT_1KG,C,SUP-CH-25,2026-02-16 02:30:00,2026-02-16 03:53:00,1561.0,1591.0,1517.0,47.0,27.0,Underfill,0.0,No Downtime,495.1,3450.0,,1656.89,1595.28,96.28,95.2,Pass,29.9,71.6,CleanBase Materials,HMC-2602-56184,No
BAT-105855,Hyderabad,HY-01,MC-HY-01-3,Beverages,SparklingWater_500ml,C,SUP-HY-61,2026-02-16 03:00:00,2026-02-16 04:39:00,1856.0,1849.0,1809.0,8.0,32.0,Underfill,0.0,No Downtime,572.6,6180.0,0.52,990.36,944.84,95.4,93.9,Pass,33.4,52.3,CitrusCo Ingredients,BEV-2602-14155,No
BAT-105934,Hyderabad,HY-01,MC-HY-01-5,PersonalCare,Shampoo_250ml,C,SUP-HY-17,2026-02-16 07:30:00,2026-02-16 09:02:00,2449.0,1994.0,1910.0,19.0,,Seal Failure,14.0,Changeover,494.3,3500.0,0.28,562.0,540.12,96.11,85.3,Conditional Pass,29.7,55.4,CareChem Solutions,PSC-2602-33433,No
BAT-100391,Bengaluru,BL-02,MC-BL-02-1,PersonalCare,Shampoo_250ml,C, SUP-BE-11 ,2026-02-16 07:45:00,2026-02-16 09:24:00,1478.0,1306.0,1256.0,17.0,33.0,Label Misprint,11.0,Planned Cleaning,350.8,8243.0,0.28,383.85,356.44,92.86,89.3,Conditional Pass,26.8,62.6,HerbalEssence Supply, PSC-2602-79352 ,NO
BAT-106365,BENGALURU,BL-03,MC-BL-03-5,PersonalCare,Shampoo_250ml,A,SUP-BE-23,2026-02-16 10:00:00,2026-02-16 11:07:00,1061.0,1091.0,1043.0,19.0,29.0,Seal Failure,0.0,No Downtime,385.0,5392.0,0.28,315.21,297.36,94.34,93.3,Pass,,62.3,AromaLabs,PSC-2602-27558,No
BAT-100546,Chennai,CH-03,MC-CH-03-3,Snacks,Chips_50g,B,SUP-CH-82,2026-02-16 20:15:00,2026-02-16 21:38:00,2975.0,2320.0,2153.0,70.0,97.0,Weight Out of Spec,19.0,Operator Reset,317.8,3051.0,0.055,134.8,122.27,90.7,79.9,Fail,31.6,68.4,SpiceRoute Foods,SNK-2602-35407,Yes
BAT-104775,Hyderabad,HY-01,MC-HY-01-2,Beverages,JUICE_1L,B,SUP-HY-33,2026-02-16 22:15:00,2026-02-16 23:32:00,2276.0,1522.0,1421.0,46.0,55.0,Underfill,24.0,Changeover,275.2,9865.0,1.05,1631.61,1540.35,94.41,82.6,Conditional Pass,29.8,52.5,CitrusCo Ingredients,BEV-2602-38261,No
BAT-105069,Pune,PN-02,MC-PN-02-2,Dairy,Milk_1L,C,SUP-PU-46,2026-02-17 00:00:00,2026-02-17 01:34:00,1623.0,1514.0,1462.0,15.0,37.0,Seal Failure,0.0,No Downtime,510.1,11837.0,1.03,1592.66,1521.31,95.52,94.4,Pass,30.2,38.3,MilkyWay Co-op,DRY-2602-38499,No
BAT-106412,Pune,PN-01,MC-PN-01-3,Dairy,Milk_1L,C,SUP-PU-73,2026-02-17 03:45:00,2026-02-17 05:14:00,2433.0,1628.0,1529.0,33.0,66.0,Overfill,30.0,Changeover,342.9,11743.0,1.03,1770.76,,90.86,75.6,Fail,26.8,51.6,MilkyWay Co-op,DRY-2602-87874,Yes
BAT-105488,Chennai,CH-03, MC-CH-03-3 ,DAIRY,Yogurt_150g,C,SUP-CH-23,2026-02-17 04:45:00,2026-02-17 05:40:00,1149.0,1068.0,1014.0,31.0,23.0, Underfill ,0.0,No Downtime,287.9,4574.0,0.165,177.65,172.43,97.06,90.7,Pass,31.7,63.6, FreshFarm Dairies ,DRY-2602-24926,No
BAT-107342,Pune,PN-02,MC-PN-02-3,Dairy,Milk_1L, C ,SUP-PU-38,2026-02-17 05:15:00,2026-02-17 06:47:00,1935.0,1820.0,1733.0,42.0,45.0,Label Misprint,0.0,No Downtime,350.6,,1.03,1956.4,,93.45,90.1,Pass,26.4,52.5,MilkyWay Co-op,DRY-2602-47436,No
BAT-102422,Pune,PN-02,MC-PN-02-2,Dairy, Yogurt_150g ,C,SUP-PU-12,2026-02-17 05:45:00,2026-02-17 07:23:00,2394.0,1939.0,1811.0,51.0,77.0,Overfill,19.0,CHANGEOVER,426.0,7805.0,0.165,330.32,307.23,93.01,83.4,Conditional Pass,30.6,52.0,FreshFarm Dairies,DRY-2602-35013,No
BAT-106284,Pune,PN-01,MC-PN-01-4,PersonalCare,Toothpaste_150g,C,SUP-PU-95,2026-02-17 06:30:00,2026-02-17 07:57:00,2321.0,2019.0,1933.0,19.0,67.0,Contamination Risk,12.0,Changeover,285.7,4889.0,0.19,398.9,370.88,92.98,87.1,Conditional Pass,24.3,44.5,HerbalEssence Supply,PSC-2602-56704,No
BAT-100625,Chennai,CH-01,MC-CH-01-4,HomeCare,Detergent_1kg, C ,SUP-CH-90,2026-02-17 07:15:00,2026-02-17 09:08:00,2451.0,2014.0,1917.0,40.0,57.0,Label Misprint,23.0,Changeover,401.9,5253.0,1.02,2111.53,1996.14,94.54,86.3, Conditional Pass ,30.7,74.3,ChemBlend Industries,HMC-2602-84422,No
BAT-104896,Pune,PN-02,MC-PN-02-6,PersonalCare,Soap_100g,C,SUP-PU-70,2026-02-17 07:45:00,2026-02-17 09:21:00,2196.0,1797.0,1696.0,35.0,66.0,Damaged Pack,,Planned Cleaning,377.0,4592.0,0.11,199.22,190.41,95.58,83.0,Conditional Pass,28.4,40.8,AromaLabs,PSC-2602-28773,No
BAT-104996,Pune,PN-01,MC-PN-01-3,Dairy,Milk_1L,A,SUP-PU-42,2026-02-17 10:15:00, 2026-02-17 11:37:00 ,2055.0,1636.0,1537.0,47.0,52.0,Label Misprint,17.0,Changeover,340.7,6016.0,1.03,1727.36,1631.52,94.45,86.0,Conditional Pass,29.5,36.8,MilkyWay Co-op,DRY-2602-43427,No
